active_dim_1,active_dim_2,c,epochs,final_train_mse,final_val_mse,init_method,inp_dim,linear_readout,lmda,load_model,lr,model_path,model_scaling,n_train1,n_train2,one_task,overlap_bool,pretrain_overlap,same_signs,save_path,scaling,seed,threshold,w_scaling
40,5.0,1e-05,100000.0,9.977654813475567e-11,0.020929854363203,complex,1000.0,False,-1e-05,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=-1e-05--init_method=complex/model.pt,0.001,1024.0,32.0,True,yes,5.0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=5--one_task=True--n_train2=32--overlap_bool=yes--w_scaling=0.1--same_signs=True--lmda=-1e-05--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0.0,1e-10,0.1
40,5.0,1e-05,100000.0,9.967854319725687e-11,0.0211212188005447,complex,1000.0,False,-8.5e-06,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=-8.5e-06--init_method=complex/model.pt,0.001,1024.0,32.0,True,yes,5.0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=5--one_task=True--n_train2=32--overlap_bool=yes--w_scaling=0.1--same_signs=True--lmda=-8.5e-06--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0.0,1e-10,0.1
40,5.0,1e-05,100000.0,9.991721339197568e-11,1.916929795697797e-05,complex,1000.0,False,0.0,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=0--init_method=complex/model.pt,0.001,1024.0,64.0,True,yes,5.0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=5--one_task=True--n_train2=64--overlap_bool=yes--w_scaling=1.0--same_signs=True--lmda=0--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0.0,1e-10,1.0
40,5.0,1e-05,100000.0,3.387781166708237e-10,1.2803975550923496e-06,complex,1000.0,False,-1e-05,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=-1e-05--init_method=complex/model.pt,0.001,1024.0,64.0,True,yes,5.0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=5--one_task=True--n_train2=64--overlap_bool=yes--w_scaling=1.0--same_signs=True--lmda=-1e-05--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0.0,1e-10,1.0
40,5.0,1e-05,100000.0,1.3014447852732758e-10,2.6864033770834794e-06,complex,1000.0,False,-8.5e-06,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=-8.5e-06--init_method=complex/model.pt,0.001,1024.0,64.0,True,yes,5.0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=5--one_task=True--n_train2=64--overlap_bool=yes--w_scaling=1.0--same_signs=True--lmda=-8.5e-06--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0.0,1e-10,1.0
40,5.0,1e-05,100000.0,9.963990743599992e-11,5.473599958349951e-05,complex,1000.0,False,0.0,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=0--init_method=complex/model.pt,0.001,1024.0,64.0,True,yes,5.0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=5--one_task=True--n_train2=64--overlap_bool=yes--w_scaling=0.1--same_signs=True--lmda=0--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0.0,1e-10,0.1
40,5.0,1e-05,100000.0,1.0001664774161867e-10,5.0803042540792376e-05,complex,1000.0,False,-1e-05,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=-1e-05--init_method=complex/model.pt,0.001,1024.0,64.0,True,yes,5.0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=5--one_task=True--n_train2=64--overlap_bool=yes--w_scaling=0.1--same_signs=True--lmda=-1e-05--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0.0,1e-10,0.1
40,5.0,1e-05,100000.0,9.998004507627556e-11,5.144900205777958e-05,complex,1000.0,False,-8.5e-06,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=-8.5e-06--init_method=complex/model.pt,0.001,1024.0,64.0,True,yes,5.0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=5--one_task=True--n_train2=64--overlap_bool=yes--w_scaling=0.1--same_signs=True--lmda=-8.5e-06--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0.0,1e-10,0.1
40,5.0,1e-05,100000.0,1.8649326527508947e-10,4.304990568471112e-07,complex,1000.0,False,0.0,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=0--init_method=complex/model.pt,0.001,1024.0,128.0,True,yes,5.0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=5--one_task=True--n_train2=128--overlap_bool=yes--w_scaling=1.0--same_signs=True--lmda=0--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0.0,1e-10,1.0
40,5.0,1e-05,100000.0,1.037042118845477e-09,3.976387219495337e-08,complex,1000.0,False,-1e-05,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=-1e-05--init_method=complex/model.pt,0.001,1024.0,128.0,True,yes,5.0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=5--one_task=True--n_train2=128--overlap_bool=yes--w_scaling=1.0--same_signs=True--lmda=-1e-05--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0.0,1e-10,1.0
40,5.0,1e-05,100000.0,7.13570758037462e-10,7.140780411418747e-08,complex,1000.0,False,-8.5e-06,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=-8.5e-06--init_method=complex/model.pt,0.001,1024.0,128.0,True,yes,5.0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=5--one_task=True--n_train2=128--overlap_bool=yes--w_scaling=1.0--same_signs=True--lmda=-8.5e-06--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0.0,1e-10,1.0
40,5.0,1e-05,100000.0,3.28302740548736e-09,7.175552809712826e-07,complex,1000.0,False,0.0,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=0--init_method=complex/model.pt,0.001,1024.0,128.0,True,yes,5.0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=5--one_task=True--n_train2=128--overlap_bool=yes--w_scaling=0.1--same_signs=True--lmda=0--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0.0,1e-10,0.1
40,5.0,1e-05,100000.0,3.262758063726778e-09,6.507166290248279e-07,complex,1000.0,False,-1e-05,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=-1e-05--init_method=complex/model.pt,0.001,1024.0,128.0,True,yes,5.0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=5--one_task=True--n_train2=128--overlap_bool=yes--w_scaling=0.1--same_signs=True--lmda=-1e-05--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0.0,1e-10,0.1
40,5.0,1e-05,100000.0,3.278274540718939e-09,6.622979640269477e-07,complex,1000.0,False,-8.5e-06,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=-8.5e-06--init_method=complex/model.pt,0.001,1024.0,128.0,True,yes,5.0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=5--one_task=True--n_train2=128--overlap_bool=yes--w_scaling=0.1--same_signs=True--lmda=-8.5e-06--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0.0,1e-10,0.1
40,5.0,1e-05,100000.0,1.1579069925105046e-09,5.3401524979790345e-08,complex,1000.0,False,0.0,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=0--init_method=complex/model.pt,0.001,1024.0,256.0,True,yes,5.0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=5--one_task=True--n_train2=256--overlap_bool=yes--w_scaling=1.0--same_signs=True--lmda=0--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0.0,1e-10,1.0
40,5.0,1e-05,100000.0,1.845092967300843e-09,8.500141923661886e-09,complex,1000.0,False,-1e-05,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=-1e-05--init_method=complex/model.pt,0.001,1024.0,256.0,True,yes,5.0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=5--one_task=True--n_train2=256--overlap_bool=yes--w_scaling=1.0--same_signs=True--lmda=-1e-05--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0.0,1e-10,1.0
40,5.0,1e-05,100000.0,1.5276802045605111e-09,1.2280884753579356e-08,complex,1000.0,False,-8.5e-06,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=-8.5e-06--init_method=complex/model.pt,0.001,1024.0,256.0,True,yes,5.0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=5--one_task=True--n_train2=256--overlap_bool=yes--w_scaling=1.0--same_signs=True--lmda=-8.5e-06--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0.0,1e-10,1.0
40,5.0,1e-05,100000.0,2.5298938499673795e-09,3.601505937922411e-08,complex,1000.0,False,0.0,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=0--init_method=complex/model.pt,0.001,1024.0,256.0,True,yes,5.0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=5--one_task=True--n_train2=256--overlap_bool=yes--w_scaling=0.1--same_signs=True--lmda=0--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0.0,1e-10,0.1
40,5.0,1e-05,100000.0,2.357549488962718e-09,3.254199043567496e-08,complex,1000.0,False,-1e-05,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=-1e-05--init_method=complex/model.pt,0.001,1024.0,256.0,True,yes,5.0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=5--one_task=True--n_train2=256--overlap_bool=yes--w_scaling=0.1--same_signs=True--lmda=-1e-05--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0.0,1e-10,0.1
40,5.0,1e-05,100000.0,2.3875190713340544e-09,3.317145313985748e-08,complex,1000.0,False,-8.5e-06,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=-8.5e-06--init_method=complex/model.pt,0.001,1024.0,256.0,True,yes,5.0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=5--one_task=True--n_train2=256--overlap_bool=yes--w_scaling=0.1--same_signs=True--lmda=-8.5e-06--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0.0,1e-10,0.1
40,20.0,1e-05,100000.0,9.431984360208644e-11,0.778710126876831,complex,1000.0,False,0.0,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=0--init_method=complex/model.pt,0.001,1024.0,16.0,True,yes,20.0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=20--one_task=True--n_train2=16--overlap_bool=yes--w_scaling=1.0--same_signs=True--lmda=0--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0.0,1e-10,1.0
40,20.0,1e-05,100000.0,9.423591768031868e-11,0.8039019703865051,complex,1000.0,False,-1e-05,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=-1e-05--init_method=complex/model.pt,0.001,1024.0,16.0,True,yes,20.0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=20--one_task=True--n_train2=16--overlap_bool=yes--w_scaling=1.0--same_signs=True--lmda=-1e-05--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0.0,1e-10,1.0
40,20.0,1e-05,100000.0,9.204365047921216e-11,0.8040723204612732,complex,1000.0,False,-8.5e-06,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=-8.5e-06--init_method=complex/model.pt,0.001,1024.0,16.0,True,yes,20.0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=20--one_task=True--n_train2=16--overlap_bool=yes--w_scaling=1.0--same_signs=True--lmda=-8.5e-06--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0.0,1e-10,1.0
40,20.0,1e-05,100000.0,9.869818851093726e-11,0.8319624066352844,complex,1000.0,False,0.0,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=0--init_method=complex/model.pt,0.001,1024.0,16.0,True,yes,20.0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=20--one_task=True--n_train2=16--overlap_bool=yes--w_scaling=0.1--same_signs=True--lmda=0--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0.0,1e-10,0.1
40,20.0,1e-05,100000.0,9.83812892263458e-11,0.8409783244132996,complex,1000.0,False,-1e-05,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=-1e-05--init_method=complex/model.pt,0.001,1024.0,16.0,True,yes,20.0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=20--one_task=True--n_train2=16--overlap_bool=yes--w_scaling=0.1--same_signs=True--lmda=-1e-05--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0.0,1e-10,0.1
40,20.0,1e-05,100000.0,9.846227999599222e-11,0.8413842916488647,complex,1000.0,False,-8.5e-06,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=-8.5e-06--init_method=complex/model.pt,0.001,1024.0,16.0,True,yes,20.0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=20--one_task=True--n_train2=16--overlap_bool=yes--w_scaling=0.1--same_signs=True--lmda=-8.5e-06--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0.0,1e-10,0.1
40,20.0,1e-05,100000.0,9.929279620735088e-11,0.2554010152816772,complex,1000.0,False,0.0,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=0--init_method=complex/model.pt,0.001,1024.0,32.0,True,yes,20.0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=20--one_task=True--n_train2=32--overlap_bool=yes--w_scaling=1.0--same_signs=True--lmda=0--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0.0,1e-10,1.0
40,20.0,1e-05,100000.0,9.949124163410872e-11,0.2669928669929504,complex,1000.0,False,-1e-05,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=-1e-05--init_method=complex/model.pt,0.001,1024.0,32.0,True,yes,20.0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=20--one_task=True--n_train2=32--overlap_bool=yes--w_scaling=1.0--same_signs=True--lmda=-1e-05--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0.0,1e-10,1.0
40,20.0,1e-05,100000.0,9.963554981062828e-11,0.2680523097515106,complex,1000.0,False,-8.5e-06,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=-8.5e-06--init_method=complex/model.pt,0.001,1024.0,32.0,True,yes,20.0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=20--one_task=True--n_train2=32--overlap_bool=yes--w_scaling=1.0--same_signs=True--lmda=-8.5e-06--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0.0,1e-10,1.0
40,20.0,1e-05,100000.0,9.92367230057134e-11,0.6049669981002808,complex,1000.0,False,0.0,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=0--init_method=complex/model.pt,0.001,1024.0,32.0,True,yes,20.0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=20--one_task=True--n_train2=32--overlap_bool=yes--w_scaling=0.1--same_signs=True--lmda=0--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0.0,1e-10,0.1
40,20.0,1e-05,100000.0,9.821289614908579e-11,0.6475069522857666,complex,1000.0,False,-1e-05,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=-1e-05--init_method=complex/model.pt,0.001,1024.0,32.0,True,yes,20.0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=20--one_task=True--n_train2=32--overlap_bool=yes--w_scaling=0.1--same_signs=True--lmda=-1e-05--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0.0,1e-10,0.1
40,20.0,1e-05,100000.0,9.869070144441494e-11,0.6484744548797607,complex,1000.0,False,-8.5e-06,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=-8.5e-06--init_method=complex/model.pt,0.001,1024.0,32.0,True,yes,20.0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=20--one_task=True--n_train2=32--overlap_bool=yes--w_scaling=0.1--same_signs=True--lmda=-8.5e-06--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0.0,1e-10,0.1
40,20.0,1e-05,100000.0,9.994591265716224e-11,0.0001086688862415,complex,1000.0,False,0.0,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=0--init_method=complex/model.pt,0.001,1024.0,64.0,True,yes,20.0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=20--one_task=True--n_train2=64--overlap_bool=yes--w_scaling=1.0--same_signs=True--lmda=0--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0.0,1e-10,1.0
40,20.0,1e-05,100000.0,1.5059735403166738e-10,1.1907576663361397e-05,complex,1000.0,False,-1e-05,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=-1e-05--init_method=complex/model.pt,0.001,1024.0,64.0,True,yes,20.0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=20--one_task=True--n_train2=64--overlap_bool=yes--w_scaling=1.0--same_signs=True--lmda=-1e-05--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0.0,1e-10,1.0
40,20.0,1e-05,100000.0,1.0000410222144039e-10,2.284265792695805e-05,complex,1000.0,False,-8.5e-06,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=-8.5e-06--init_method=complex/model.pt,0.001,1024.0,64.0,True,yes,20.0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=20--one_task=True--n_train2=64--overlap_bool=yes--w_scaling=1.0--same_signs=True--lmda=-8.5e-06--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0.0,1e-10,1.0
40,20.0,1e-05,100000.0,9.968358777312504e-11,0.1432846784591674,complex,1000.0,False,0.0,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=0--init_method=complex/model.pt,0.001,1024.0,64.0,True,yes,20.0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=20--one_task=True--n_train2=64--overlap_bool=yes--w_scaling=0.1--same_signs=True--lmda=0--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0.0,1e-10,0.1
40,20.0,1e-05,100000.0,9.968909031599079e-11,0.1946828663349151,complex,1000.0,False,-1e-05,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=-1e-05--init_method=complex/model.pt,0.001,1024.0,64.0,True,yes,20.0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=20--one_task=True--n_train2=64--overlap_bool=yes--w_scaling=0.1--same_signs=True--lmda=-1e-05--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0.0,1e-10,0.1
40,20.0,1e-05,100000.0,9.98185006872987e-11,0.1962921470403671,complex,1000.0,False,-8.5e-06,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=-8.5e-06--init_method=complex/model.pt,0.001,1024.0,64.0,True,yes,20.0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=20--one_task=True--n_train2=64--overlap_bool=yes--w_scaling=0.1--same_signs=True--lmda=-8.5e-06--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0.0,1e-10,0.1
40,20.0,1e-05,100000.0,2.4199062198526633e-10,7.587434538436355e-07,complex,1000.0,False,0.0,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=0--init_method=complex/model.pt,0.001,1024.0,128.0,True,yes,20.0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=20--one_task=True--n_train2=128--overlap_bool=yes--w_scaling=1.0--same_signs=True--lmda=0--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0.0,1e-10,1.0
40,20.0,1e-05,100000.0,1.5165861899646416e-09,7.791311418259286e-08,complex,1000.0,False,-1e-05,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=-1e-05--init_method=complex/model.pt,0.001,1024.0,128.0,True,yes,20.0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=20--one_task=True--n_train2=128--overlap_bool=yes--w_scaling=1.0--same_signs=True--lmda=-1e-05--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0.0,1e-10,1.0
40,20.0,1e-05,100000.0,1.0598489863511418e-09,1.3995317260651066e-07,complex,1000.0,False,-8.5e-06,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=-8.5e-06--init_method=complex/model.pt,0.001,1024.0,128.0,True,yes,20.0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=20--one_task=True--n_train2=128--overlap_bool=yes--w_scaling=1.0--same_signs=True--lmda=-8.5e-06--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0.0,1e-10,1.0
40,20.0,1e-05,100000.0,1.68203018180435e-09,3.618320988607593e-05,complex,1000.0,False,0.0,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=0--init_method=complex/model.pt,0.001,1024.0,128.0,True,yes,20.0,True,data/diagonal/sparse_overlap/seed=0--active_dim_2=20--one_task=True--n_train2=128--overlap_bool=yes--w_scaling=0.1--same_signs=True--lmda=0--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0.0,1e-10,0.1
