active_dim_1,active_dim_2,c,epochs,final_train_mse,final_val_mse,init_method,inp_dim,linear_readout,lmda,load_model,lr,model_path,model_scaling,n_train1,n_train2,one_task,overlap_bool,pretrain_overlap,same_signs,save_path,scaling,seed,threshold,w_scaling
40,20.0,1e-05,100000,9.159362157618034e-11,1.350918173789978,complex,1000,False,-1e-05,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=-1e-05--init_method=complex/model.pt,,1024,16,True,no,0.0,1.0,data/diagonal/sparse_overlap/seed=0--active_dim_2=20--one_task=True--n_train2=16--overlap_bool=no--w_scaling=1.0--same_signs=True--lmda=-1e-05--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,,0,1e-10,1.0
40,20.0,1e-05,100000,8.994307382215183e-11,1.3503316640853882,complex,1000,False,-8.5e-06,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=-8.5e-06--init_method=complex/model.pt,0.001,1024,16,True,no,0.0,1.0,data/diagonal/sparse_overlap/seed=0--active_dim_2=20--one_task=True--n_train2=16--overlap_bool=no--w_scaling=1.0--same_signs=True--lmda=-8.5e-06--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0,1e-10,1.0
40,40.0,0.001,1000000,9.218857621728915e-11,1.63063645362854,complex,1000,False,0.0,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=0--init_method=complex/model.pt,0.001,1024,16,True,,5.0,1.0,data/diagonal/overlap/seed=0--load_model=True--one_task=True--linear_readout=False--n_train2=16--pretrain_overlap=5/,0.001,0,1e-10,1.0
40,20.0,1e-05,100000,9.845373127870259e-11,1.7571210861206057,complex,1000,False,0.0,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=0--init_method=complex/model.pt,0.001,1024,32,True,no,0.0,1.0,data/diagonal/sparse_overlap/seed=0--active_dim_2=20--one_task=True--n_train2=32--overlap_bool=no--w_scaling=1.0--same_signs=True--lmda=0--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0,1e-10,1.0
40,40.0,0.001,1000000,9.167115677666259e-11,1.6386144161224363,complex,1000,False,0.0,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=-1e-05--init_method=complex/model.pt,0.001,1024,16,True,,5.0,1.0,data/diagonal/overlap/seed=0--load_model=True--one_task=True--linear_readout=False--n_train2=16--pretrain_overlap=5/,0.001,0,1e-10,1.0
40,20.0,1e-05,100000,9.92390197795956e-11,1.9836211204528809,complex,1000,False,-1e-05,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=-1e-05--init_method=complex/model.pt,0.001,1024,32,True,no,0.0,1.0,data/diagonal/sparse_overlap/seed=0--active_dim_2=20--one_task=True--n_train2=32--overlap_bool=no--w_scaling=1.0--same_signs=True--lmda=-1e-05--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0,1e-10,1.0
40,40.0,0.001,1000000,9.123987676495916e-11,1.6373945474624634,complex,1000,False,0.0,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=-8.5e-06--init_method=complex/model.pt,0.001,1024,16,True,,5.0,1.0,data/diagonal/overlap/seed=0--load_model=True--one_task=True--linear_readout=False--n_train2=16--pretrain_overlap=5/,0.001,0,1e-10,1.0
40,20.0,1e-05,100000,9.889915275618222e-11,1.9174177646636963,complex,1000,False,-8.5e-06,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=-8.5e-06--init_method=complex/model.pt,0.001,1024,32,True,no,0.0,1.0,data/diagonal/sparse_overlap/seed=0--active_dim_2=20--one_task=True--n_train2=32--overlap_bool=no--w_scaling=1.0--same_signs=True--lmda=-8.5e-06--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0,1e-10,1.0
40,40.0,0.001,1000000,9.362015329639206e-11,1.1689244508743286,complex,1000,False,0.0,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=0--init_method=complex/model.pt,0.001,1024,16,True,,20.0,1.0,data/diagonal/overlap/seed=0--load_model=True--one_task=True--linear_readout=False--n_train2=16--pretrain_overlap=20/,0.001,0,1e-10,1.0
40,20.0,1e-05,100000,9.896251873531267e-11,1.3042585849761963,complex,1000,False,0.0,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=0--init_method=complex/model.pt,0.001,1024,64,True,no,0.0,1.0,data/diagonal/sparse_overlap/seed=0--active_dim_2=20--one_task=True--n_train2=64--overlap_bool=no--w_scaling=1.0--same_signs=True--lmda=0--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0,1e-10,1.0
40,40.0,0.001,1000000,9.323208871592216e-11,1.1832741498947144,complex,1000,False,0.0,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=-1e-05--init_method=complex/model.pt,0.001,1024,16,True,,20.0,1.0,data/diagonal/overlap/seed=0--load_model=True--one_task=True--linear_readout=False--n_train2=16--pretrain_overlap=20/,0.001,0,1e-10,1.0
40,20.0,1e-05,100000,9.953834978482232e-11,1.3878376483917236,complex,1000,False,-1e-05,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=-1e-05--init_method=complex/model.pt,0.001,1024,64,True,no,0.0,1.0,data/diagonal/sparse_overlap/seed=0--active_dim_2=20--one_task=True--n_train2=64--overlap_bool=no--w_scaling=1.0--same_signs=True--lmda=-1e-05--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0,1e-10,1.0
40,40.0,0.001,1000000,9.514029841728444e-11,1.182857871055603,complex,1000,False,0.0,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=-8.5e-06--init_method=complex/model.pt,0.001,1024,16,True,,20.0,1.0,data/diagonal/overlap/seed=0--load_model=True--one_task=True--linear_readout=False--n_train2=16--pretrain_overlap=20/,0.001,0,1e-10,1.0
40,20.0,1e-05,100000,9.905620768080324e-11,1.347399115562439,complex,1000,False,-8.5e-06,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=-8.5e-06--init_method=complex/model.pt,0.001,1024,64,True,no,0.0,1.0,data/diagonal/sparse_overlap/seed=0--active_dim_2=20--one_task=True--n_train2=64--overlap_bool=no--w_scaling=1.0--same_signs=True--lmda=-8.5e-06--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0,1e-10,1.0
40,40.0,0.001,1000000,9.319291172094067e-11,1.012622356414795,complex,1000,False,0.0,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=0--init_method=complex/model.pt,0.001,1024,16,True,,30.0,1.0,data/diagonal/overlap/seed=0--load_model=True--one_task=True--linear_readout=False--n_train2=16--pretrain_overlap=30/,0.001,0,1e-10,1.0
40,20.0,1e-05,100000,9.984414683916754e-11,0.8611581325531006,complex,1000,False,0.0,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=0--init_method=complex/model.pt,0.001,1024,128,True,no,0.0,1.0,data/diagonal/sparse_overlap/seed=0--active_dim_2=20--one_task=True--n_train2=128--overlap_bool=no--w_scaling=1.0--same_signs=True--lmda=0--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0,1e-10,1.0
40,40.0,0.001,1000000,9.027473213407687e-11,1.0205178260803225,complex,1000,False,0.0,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=-1e-05--init_method=complex/model.pt,0.001,1024,16,True,,30.0,1.0,data/diagonal/overlap/seed=0--load_model=True--one_task=True--linear_readout=False--n_train2=16--pretrain_overlap=30/,0.001,0,1e-10,1.0
40,40.0,0.001,1000000,9.086464913821146e-11,1.0198986530303955,complex,1000,False,0.0,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=-8.5e-06--init_method=complex/model.pt,0.001,1024,16,True,,30.0,1.0,data/diagonal/overlap/seed=0--load_model=True--one_task=True--linear_readout=False--n_train2=16--pretrain_overlap=30/,0.001,0,1e-10,1.0
40,20.0,1e-05,100000,9.981140913772888e-11,1.0286401510238647,complex,1000,False,-1e-05,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=-1e-05--init_method=complex/model.pt,0.001,1024,128,True,no,0.0,1.0,data/diagonal/sparse_overlap/seed=0--active_dim_2=20--one_task=True--n_train2=128--overlap_bool=no--w_scaling=1.0--same_signs=True--lmda=-1e-05--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0,1e-10,1.0
40,40.0,0.001,1000000,9.190466443431687e-11,0.6089658141136169,complex,1000,False,0.0,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=0--init_method=complex/model.pt,0.001,1024,16,True,,40.0,1.0,data/diagonal/overlap/seed=0--load_model=True--one_task=True--linear_readout=False--n_train2=16--pretrain_overlap=40/,0.001,0,1e-10,1.0
40,20.0,1e-05,100000,9.98195900936416e-11,0.9125816226005554,complex,1000,False,-8.5e-06,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=-8.5e-06--init_method=complex/model.pt,0.001,1024,128,True,no,0.0,1.0,data/diagonal/sparse_overlap/seed=0--active_dim_2=20--one_task=True--n_train2=128--overlap_bool=no--w_scaling=1.0--same_signs=True--lmda=-8.5e-06--c=1e-05--init_method=complex--load_model=True--linear_readout=False/,0.001,0,1e-10,1.0
40,40.0,1e-05,1000000,9.23765647309338e-11,0.6074819564819336,complex,1000,False,0.0,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=-1e-05--init_method=complex/model.pt,0.001,1024,16,True,,40.0,1.0,data/diagonal/overlap/seed=0--load_model=True--one_task=True--linear_readout=False--n_train2=16--pretrain_overlap=40/,0.001,0,1e-10,1.0
40,40.0,1e-05,1000000,9.423814506526183e-11,0.6076712608337402,complex,1000,False,0.0,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=-8.5e-06--init_method=complex/model.pt,0.001,1024,16,True,,40.0,1.0,data/diagonal/overlap/seed=0--load_model=True--one_task=True--linear_readout=False--n_train2=16--pretrain_overlap=40/,0.001,0,1e-10,1.0
40,40.0,1e-05,1000000,9.810638412766082e-11,1.7703126668930054,complex,1000,False,0.0,True,0.1,data/diagonal/pretrain/seed=0--active_dim=40--c=1e-05--lmda=0--init_method=complex/model.pt,0.001,1024,32,True,,5.0,1.0,data/diagonal/overlap/seed=0--load_model=True--one_task=True--linear_readout=False--n_train2=32--pretrain_overlap=5/,0.001,0,1e-10,1.0
