alpha_pt,alpha,mse_best,mse_fwd,mse_bwd,diff_db,fp_residual,mse_se,mse_rel_se,mse_se_db,rho_pt,rho_ft,omega,c_pt,lambda_pt,gamma_reinit,reliability_score_db,s2_pt,gp_pt,pt_oracle
1.0,0.740506329113924,7.90464921390858e-07,8.029277004139709e-07,7.90464921390858e-07,0.06793839084879494,9.961438333248775e-07,5.408608742251746e-09,0.0068423134232636915,0.029715789631759696,0.1,0.1,1.0,0.001,0.0,0.0,25.935864563322866,0.0,0.0,True
1.0,0.7656962025316456,6.500494703995574e-07,6.620822610386359e-07,6.500494703995574e-07,0.07965543319146917,9.497290228150778e-07,4.283827546084796e-09,0.006590002363130474,0.028620016620369535,0.1,0.1,1.0,0.001,0.0,0.0,25.935864563322866,0.0,0.0,True
1.0,0.7908860759493671,5.307357878552406e-07,5.425734392226443e-07,5.307357878552406e-07,0.0958015641148009,9.551110512699256e-07,3.3725752689361508e-09,0.006354527706837114,0.027597363181806826,0.1,0.1,1.0,0.001,0.0,0.0,25.935864563322866,0.0,0.0,True
1.0,0.8160759493670886,4.289773980940905e-07,4.4068372916372313e-07,4.289773980940905e-07,0.11692605136391165,9.699237875134686e-07,2.6326317498787647e-09,0.006136994073756147,0.02665262661705252,0.1,0.1,1.0,0.001,0.0,0.0,25.935864563322866,0.0,0.0,True
1.0,0.8412658227848101,3.4186196946020323e-07,3.532815538868121e-07,3.4186196946020323e-07,0.14270171673723553,9.718318459728563e-07,2.0301599304226287e-09,0.00593853692947546,0.02579073819049872,0.1,0.1,1.0,0.001,0.0,0.0,25.935864563322866,0.0,0.0,True
1.0,0.8664556962025316,2.6680265677369454e-07,2.7842085483898063e-07,2.6680265677369454e-07,0.18511612662160815,9.88842019123315e-07,1.536782461873741e-09,0.005759996847322475,0.02501534846572278,0.1,0.1,1.0,0.001,0.0,0.0,25.935864563322866,0.0,0.0,True
1.0,0.8916455696202532,2.01845958617793e-07,2.1388101774537416e-07,2.01845958617793e-07,0.25152183667366046,9.97677927288827e-07,1.1307875148958815e-09,0.005602230149364016,0.024330176402208217,0.1,0.1,1.0,0.001,0.0,0.0,25.935864563322866,0.0,0.0,True
1.0,0.9168354430379747,1.4481932662705252e-07,1.5809313716779803e-07,1.4481932662705252e-07,0.3808649380226683,9.851852749985274e-07,7.916171498700687e-10,0.005466239681590904,0.023739577304755174,0.1,0.1,1.0,0.001,0.0,0.0,25.935864563322866,0.0,0.0,True
1.0,0.9420253164556962,9.116303491575985e-08,1.1012074159447074e-07,9.116303491575985e-08,0.820503525527073,9.947056674358733e-07,4.881388540191213e-10,0.005354570023586765,0.023254602142082963,0.1,0.1,1.0,0.001,0.0,0.0,25.935864563322866,0.0,0.0,True
1.0,0.9672151898734177,3.5996815115349614e-08,6.963215548614298e-08,3.5996815115349614e-08,2.865457616501047,9.987352789252494e-07,1.8997611124744375e-10,0.005277581103735895,0.02292024351149372,0.1,0.1,1.0,0.001,0.0,0.0,25.935864563322866,0.0,0.0,True
1.0,0.9924050632911392,9.406510100368393e-10,3.8200213151572744e-08,9.406510100368393e-10,16.086372600569234,9.99486166099364e-07,5.003918038971327e-12,0.005319632877208473,0.02310287204322758,0.1,0.1,1.0,0.001,0.0,0.0,25.935864563322866,0.0,0.0,True
1.0,1.0175949367088608,1.6618712197581165e-11,1.9124739393817672e-08,1.6618712197581165e-11,30.60998159094447,8.55511191693383e-07,9.486681344102535e-14,0.005708433500330616,0.024791411695052508,0.1,0.1,1.0,0.001,0.0,0.0,25.935864563322866,0.0,0.0,True
1.0,1.0427848101265822,1.3297540937128028e-11,1.0218034591029974e-08,1.3297540937128028e-11,28.855960325709262,7.061828058061521e-07,7.622587935391632e-14,0.005732328985811674,0.024895188469920733,0.1,0.1,1.0,0.001,0.0,0.0,25.935864563322866,0.0,0.0,True
1.0,1.0679746835443038,1.0801121813337416e-11,6.132601110878435e-09,1.0801121813337416e-11,27.541758533313853,5.89253029145257e-07,6.220193325721042e-14,0.005758840084592175,0.025010324709016367,0.1,0.1,1.0,0.001,0.0,0.0,25.935864563322866,0.0,0.0,True
1.0,1.0931645569620254,8.895046315945572e-12,4.023562817585332e-09,8.895046315945572e-12,26.554625723374613,4.966115025629695e-07,5.148238225553575e-14,0.005787758762227761,0.025135916930227112,0.1,0.1,1.0,0.001,0.0,0.0,25.935864563322866,0.0,0.0,True
1.0,1.1183544303797468,7.418494596058588e-12,2.888321967307683e-09,7.418494596058588e-12,25.90329818647804,4.224029458772038e-07,4.3167412819948783e-14,0.005818891186209589,0.025271123329662915,0.1,0.1,1.0,0.001,0.0,0.0,25.935864563322866,0.0,0.0,True
1.0,1.1435443037974684,6.2592458435364935e-12,2.178127552672868e-09,6.2592458435364935e-12,25.41561299140254,3.62346515754034e-07,3.662944235935012e-14,0.005852053629939285,0.025415145992845254,0.1,0.1,1.0,0.001,0.0,0.0,25.935864563322866,0.0,0.0,True
1.0,1.1687341772151898,5.33774158238633e-12,1.6747463590642748e-09,5.33774158238633e-12,24.96591497961171,3.132747728360126e-07,3.142365839828335e-14,0.005887070011402623,0.025567220205302728,0.1,0.1,1.0,0.001,0.0,0.0,25.935864563322866,0.0,0.0,True
1.0,1.1939240506329114,4.5967378485244055e-12,1.338763164127736e-09,4.5967378485244055e-12,24.642540176131575,2.7281733946438546e-07,2.7230020451731647e-14,0.005923770584496727,0.02572660876907729,0.1,0.1,1.0,0.001,0.0,0.0,25.935864563322866,0.0,0.0,True
1.0,1.2191139240506328,3.994471823469611e-12,1.1335210470897933e-09,3.994471823469611e-12,24.529702264242417,2.391811301243471e-07,2.3815006693953106e-14,0.005961991408733312,0.025892599699674716,0.1,0.1,1.0,0.001,0.0,0.0,25.935864563322866,0.0,0.0,True
1.0,1.2443037974683544,3.500077097793233e-12,9.403116124552482e-10,3.500077097793233e-12,24.291941886388088,2.109958488470367e-07,2.1005972823687647e-14,0.006001574318729071,0.02606450609356303,0.1,0.1,1.0,0.001,0.0,0.0,25.935864563322866,0.0,0.0,True
1.0,1.269493670886076,3.0904613373734992e-12,7.645827874971319e-10,3.0904613373734992e-12,23.93401202029837,1.8720412948374192e-07,1.867370216047916e-14,0.006042367181447882,0.02624166724536119,0.1,0.1,1.0,0.001,0.0,0.0,25.935864563322866,0.0,0.0,True
1.0,1.2946835443037974,2.7481497745185773e-12,6.096531676549899e-10,2.7481497745185773e-12,23.46042436526028,1.6698256652656218e-07,1.6720359633646242e-14,0.006084224298355545,0.026423450394374968,0.1,0.1,1.0,0.001,0.0,0.0,25.935864563322866,0.0,0.0,True
1.0,1.319873417721519,2.459775891994376e-12,4.769213702807226e-10,2.459775891994376e-12,22.875512423705985,1.4968435876124104e-07,1.5071063725096193e-14,0.006127006844057098,0.02660925262957455,0.1,0.1,1.0,0.001,0.0,0.0,25.935864563322866,0.0,0.0,True
1.0,1.3450632911392404,2.2150117712544625e-12,3.662067115774091e-10,2.2150117712544625e-12,22.183502609406887,1.347972361259501e-07,1.3667914628512112e-14,0.006170583292553496,0.02679850274080382,0.1,0.1,1.0,0.001,0.0,0.0,25.935864563322866,0.0,0.0,True
1.0,1.370253164556962,2.0058010145702456e-12,2.761517712037545e-10,2.0058010145702456e-12,21.388599864301966,1.2191230468832884e-07,1.2465711901428342e-14,0.006214829791627756,0.026990662844718707,0.1,0.1,1.0,0.001,0.0,0.0,25.935864563322866,0.0,0.0,True
1.0,1.3954430379746836,1.8258024598170635e-12,2.0462727895673241e-10,1.8258024598170635e-12,20.49509741386248,1.1070076827233876e-07,1.142884875565854e-14,0.006259630495187116,0.027185229828130836,0.1,0.1,1.0,0.001,0.0,0.0,25.935864563322866,0.0,0.0,True
1.0,1.420632911392405,1.669982453288027e-12,1.4909545104631656e-10,1.669982453288027e-12,19.507524851947792,1.008963866868501e-07,1.0529035427495328e-14,0.006304877878665563,0.027381736717783337,0.1,0.1,1.0,0.001,0.0,0.0,25.935864563322866,0.0,0.0,True
1.0,1.4458227848101266,1.5343129646448192e-12,1.0690536116227514e-10,1.5343129646448192e-12,18.430855302882293,9.228215097051827e-08,9.743613211042556e-15,0.006350473101358511,0.02757975425395031,0.1,0.1,1.0,0.001,0.0,0.0,25.935864563322866,0.0,0.0,True
1.0,1.471012658227848,1.4155458792126414e-12,7.550993593417092e-11,1.4155458792126414e-12,17.27080151960415,8.468008788341437e-08,9.054293664588231e-15,0.006396326532082756,0.027778893173349035,0.1,0.1,1.0,0.001,0.0,0.0,25.935864563322866,0.0,0.0,True
1.0,1.4962025316455696,1.31104262656621e-12,5.2606699828780135e-11,1.31104262656621e-12,16.034242457490066,7.794341022623853e-08,8.44620676820216e-15,0.006442358621339312,0.02797880799689504,0.1,0.1,1.0,0.001,0.0,0.0,25.935864563322866,0.0,0.0,True
1.0,1.5213924050632912,1.2186443269488838e-12,3.621265942474299e-11,1.2186443269488838e-12,14.729834490834506,7.195044781793973e-08,7.907175466459749e-15,0.006488501436885133,0.028179203698605333,0.1,0.1,1.0,0.001,0.0,0.0,25.935864563322866,0.0,0.0,True
1.0,1.5465822784810126,1.136571775120052e-12,2.4687869931578705e-11,1.136571775120052e-12,13.368867537803993,6.65999551114694e-08,7.427157170230149e-15,0.006534701400134317,0.028379847589637866,0.1,0.1,1.0,0.001,0.0,0.0,25.935864563322866,0.0,0.0,True
1.0,1.5717721518987342,1.0633474254722584e-12,1.6723074894051324e-11,1.0633474254722584e-12,11.966409508348889,6.180751741547182e-08,6.997808733690085e-15,0.006580924132657949,0.028580590366372904,0.1,0.1,1.0,0.001,0.0,0.0,25.935864563322866,0.0,0.0,True
1.0,1.5969620253164556,9.977334702442594e-13,1.1305369744780715e-11,9.977334702442594e-13,10.54270229190918,5.750288787425306e-08,6.612142311025758e-15,0.006612142311025758,0.02871616919237501,0.1,0.1,1.0,0.001,0.0,0.0,25.935864563322866,0.0,0.0,True
1.0,1.6221518987341772,9.386813449130286e-13,7.673170036752163e-12,9.386813449130286e-13,9.1245663532751,5.362820349598155e-08,6.264246648397879e-15,0.006264246648397879,0.027205277526801384,0.1,0.1,1.0,0.001,0.0,0.0,25.935864563322866,0.0,0.0,True
1.0,1.6473417721518988,8.852886721596187e-13,5.268689482496721e-12,8.852886721596187e-13,7.746176964041695,5.013718215049927e-08,5.9490524449272065e-15,0.005949052444927207,0.025836406493849343,0.1,0.1,1.0,0.001,0.0,0.0,25.935864563322866,0.0,0.0,True
1.0,1.6725316455696202,8.367597969224824e-13,3.6932366800284316e-12,8.367597969224824e-13,6.448063343304852,4.6995648067341687e-08,5.662121649370881e-15,0.005662121649370882,0.024590281881867123,0.1,0.1,1.0,0.001,0.0,0.0,25.935864563322866,0.0,0.0,True
1.0,1.6977215189873418,7.923656107001832e-13,2.6682457699897182e-12,7.923656107001832e-13,5.273002110568271,4.4184173950790684e-08,5.3994385751741405e-15,0.00539943857517414,0.02344946378573685,0.1,0.1,1.0,0.001,0.0,0.0,25.935864563322866,0.0,0.0,True
1.0,1.7229113924050632,7.513971677043465e-13,2.003183277505795e-12,7.513971677043465e-13,4.258511323595627,4.17044665253966e-08,5.157174513301551e-15,0.005157174513301551,0.022397324333389517,0.1,0.1,1.0,0.001,0.0,0.0,25.935864563322866,0.0,0.0,True
1.0,1.7481012658227848,7.13105453423951e-13,1.570298928184241e-12,7.13105453423951e-13,3.4282857656134667,3.959276860870163e-08,4.931385383605596e-15,0.004931385383605596,0.02141673460238261,0.1,0.1,1.0,0.001,0.0,0.0,25.935864563322866,0.0,0.0,True
1.0,1.7732911392405064,6.766164307211784e-13,1.285512633420347e-12,6.766164307211784e-13,2.7873380920590023,3.7946841795641415e-08,4.717581396118834e-15,0.004717581396118834,0.02048819568263848,0.1,0.1,1.0,0.001,0.0,0.0,25.935864563322866,0.0,0.0,True
1.0,1.7984810126582278,6.408064707940227e-13,1.0944249778605519e-12,6.408064707940227e-13,2.324591077557102,3.6979760177620354e-08,4.510076029400049e-15,0.004510076029400049,0.01958701132532569,0.1,0.1,1.0,0.001,0.0,0.0,25.935864563322866,0.0,0.0,True
1.0,1.8236708860759494,6.041203816479211e-13,9.623803370436322e-13,6.041203816479211e-13,2.022232530126132,3.712740158455121e-08,4.300978588867024e-15,0.004300978588867024,0.01867891267928983,0.1,0.1,1.0,0.001,0.0,0.0,25.935864563322866,0.0,0.0,True
1.0,1.8488607594936708,5.64318944034077e-13,8.675975794151914e-13,5.64318944034077e-13,1.8679370200560612,3.926479072405282e-08,4.078648804102457e-15,0.004078648804102457,0.01771334669242994,0.1,0.1,1.0,0.001,0.0,0.0,25.935864563322866,0.0,0.0,True
1.0,1.8740506329113924,5.181733815342667e-13,7.965376253343338e-13,5.181733815342667e-13,1.8673119540129335,4.514555480070159e-08,3.825417006274504e-15,0.0038254170062745037,0.01661357496803874,0.1,0.1,1.0,0.001,0.0,0.0,25.935864563322866,0.0,0.0,True
1.0,1.899240506329114,4.612264465346247e-13,7.4084986436188e-13,4.612264465346247e-13,2.0581600410116465,5.830356061873484e-08,3.5144791618880475e-15,0.0035144791618880477,0.015263189067719441,0.1,0.1,1.0,0.001,0.0,0.0,25.935864563322866,0.0,0.0,True
1.0,1.9244303797468354,3.8801706627351406e-13,6.954012283202782e-13,3.8801706627351406e-13,2.5338462574136145,8.592188372299108e-08,3.10631641233677e-15,0.00310631641233677,0.013490560769233653,0.1,0.1,1.0,0.001,0.0,0.0,25.935864563322866,0.0,0.0,True
1.0,1.949620253164557,2.938074169249857e-13,6.570285425844712e-13,2.938074169249857e-13,3.4952148156052516,1.4274675148260231e-07,2.5464086234912204e-15,0.0025464086234912205,0.01105891213853092,0.1,0.1,1.0,0.001,0.0,0.0,25.935864563322866,0.0,0.0,True
1.0,1.9748101265822784,1.8001000021289582e-13,6.23762682377908e-13,1.8001000021289582e-13,5.397227564030487,2.593662668987615e-07,1.7719938014452897e-15,0.0017719938014452898,0.007695671299344556,0.1,0.1,1.0,0.001,0.0,0.0,25.935864563322866,0.0,0.0,True
1.0,2.0,6.612823826389682e-14,5.943538062369565e-13,6.612823826389682e-14,9.536580955405995,4.998876811817665e-07,7.725686784735575e-16,0.0007725686784735575,0.0033552231395235356,0.1,0.1,1.0,0.001,0.0,0.0,25.935864563322866,0.0,0.0,True
