rho_pt,rho_ft,omega,c_pt,lambda_pt,gamma_reinit,seed,ft_teacher_norm,alpha,mse_best,active_best,mse_fwd,mse_bwd,diff_db,fp_residual,mse_se,mse_rel_se,mse_se_db,reliability_score_db,rho_pt_emp,rho_ft_emp,experiment
0.1,0.01,1.0,0.001,0.0,0.0,0,unit_total_var,0.4937974683544304,1.0809681851417273e-06,0.9987875,1.08478998928844e-06,1.0809681851417273e-06,0.0153275669858743,9.522219432556852e-07,2.239290703250337e-08,0.0207156023093939,0.0899667177227206,0.3004404728076412,0.101325,0.009675,exp3
0.1,0.01,1.0,0.001,0.0,0.0,0,unit_total_var,0.5,1.028896644353869e-06,0.998775,1.0328721754178986e-06,1.028896644353869e-06,0.0167482729098153,9.616415340462162e-07,2.1118441392951322e-08,0.0205253282813584,0.0891403681184674,0.3004404728076412,0.101325,0.009675,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.01,0.8597667733582173,0.9994375,0.8597667734036654,0.8597667733582173,2.2957225009889726e-10,9.17021623081382e-07,0.0273973968283582,0.0318660800548793,0.1383926272772136,0.4027562031934233,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.0162025316455696,0.7960983837196394,0.9995125,0.7960983901301076,0.7960983837196394,3.4970941253931194e-08,9.657423305498014e-07,0.0243565355502807,0.0305948812965538,0.1328718812157835,0.4027562031934233,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.0224050632911392,0.7279381921197006,0.9995375,0.7279382060458575,0.7279381921197006,8.308470555995484e-08,9.637239699600286e-07,0.0213669302657474,0.0293526710056641,0.127477030468815,0.4027562031934233,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.0286075949367088,0.6567746735021568,0.999575,0.6567746972357276,0.6567746735021568,1.5693903931968125e-07,8.629650061209305e-07,0.0184502184183506,0.0280921587916407,0.122002695479595,0.4027562031934233,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.0348101265822784,0.5842581459594595,0.9995875,0.5842581882511824,0.5842581459594595,3.143655136206292e-07,9.678950867453295e-07,0.0156889527106666,0.0268527753000388,0.116620121365948,0.4027562031934233,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.0410126582278481,0.5120158793867269,0.999625,0.5120159453597021,0.5120158793867269,5.595861063412144e-07,9.3582966798067e-07,0.0131514657223415,0.0256856598629204,0.111551403425102,0.4027562031934233,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.0472151898734177,0.4415145892889968,0.9996375,0.4415146824986661,0.4415145892889968,9.16853978072396e-07,9.270630236812848e-07,0.0108692396942147,0.0246180759546774,0.1069149454219152,0.4027562031934233,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.0534177215189873,0.3741291375083616,0.999675,0.3741292664010265,0.3741291375083616,1.4962043284327815e-06,9.274311105755828e-07,0.0088509438939415,0.0236574567618211,0.102743029275237,0.4027562031934233,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.0596202531645569,0.3111902330191066,0.999675,0.3111904146190423,0.3111902330191066,2.5343927472221144e-06,9.220146592880952e-07,0.007096256295822,0.0228035958165381,0.0990347583067457,0.4027562031934233,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.0658227848101265,0.2538766847087321,0.999675,0.2538769269952061,0.2538766847087321,4.144674749184674e-06,9.837601790962935e-07,0.0055975331195572,0.022048236237129,0.0957542733348447,0.4027562031934233,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.0720253164556962,0.2030591800273539,0.9997125,0.203059497049901,0.2030591800273539,6.780340358503167e-06,9.981585527008008e-07,0.0043396099909695,0.0213711588433725,0.0928137635755457,0.4027562031934233,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.0782278481012658,0.1592104884168487,0.999725,0.1592108867223425,0.1592104884168487,1.0864966459855909e-05,9.560472449265944e-07,0.0033036935674687,0.0207504769335227,0.0901181762908965,0.4027562031934233,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.0844303797468354,0.1223927614064339,0.999725,0.122393265549008,0.1223927614064339,1.7888793793829905e-05,9.758820020966397e-07,0.0024691642398287,0.0201741035291235,0.0876150184004329,0.4027562031934233,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.090632911392405,0.0922960730552492,0.999725,0.0922966803017456,0.0922960730552492,2.8573581330348933e-05,9.627860415584166e-07,0.0018126749740879,0.0196397843817561,0.0852944998276635,0.4027562031934233,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.0968354430379746,0.0683188692773764,0.999725,0.0683195965054763,0.0683188692773764,4.622873201221012e-05,9.580702554634613e-07,0.0013083538381873,0.0191506951450763,0.0831704122611803,0.4027562031934233,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.1030379746835443,0.0496792959779219,0.999725,0.0496801846656799,0.0496792959779219,7.768804485763779e-05,9.83002246324194e-07,0.0009295830079645,0.018711678369549,0.0812637866304357,0.4027562031934233,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.1092405063291139,0.0355239397403013,0.999725,0.0355239445829189,0.0355239397403013,5.920294725569875e-07,9.847435115672989e-07,0.0006510570478319,0.0183272759888545,0.0795943483027748,0.3001213335566668,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.1154430379746835,0.0250128854578969,0.999725,0.0250140780515396,0.0250128854578969,0.0002070630723558,9.731446725114168e-07,0.0004502478700335,0.0180006369433655,0.0781757729524748,0.3001213335566668,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.1216455696202531,0.0173763406706446,0.9997125,0.0173775760301962,0.0173763406706446,0.0003087478405916,9.947705975621444e-07,0.0003081296043588,0.0177327096768629,0.0770121796185398,0.3001213335566668,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.1278481012658227,0.0119445206615186,0.9997125,0.0119456235174412,0.0119445206615186,0.0004009722488405,9.810107122754097e-07,0.0002092911960466,0.01752194181562,0.0760968264275362,0.3001213335566668,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.1340506329113924,0.0081575164564029,0.999675,0.0081584836886671,0.0081575164564029,0.0005149100659416,9.87125998774818e-07,0.000141650076021,0.0173643628888819,0.0754124698440701,0.3001213335566668,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.140253164556962,0.0055636257949664,0.999675,0.0055644591609292,0.0055636257949664,0.0006504735381689,9.945412620948613e-07,9.599430833819714e-05,0.0172539117251639,0.0749327865348452,0.3001213335566668,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.1464556962025316,0.0038110979891572,0.999675,0.0038117927124244,0.0038110979891572,0.0007916012286059,9.707876442999197e-07,6.548616042141296e-05,0.0171830167074488,0.0746248933849642,0.3001213335566668,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.1526582278481012,0.0026364504289887,0.999675,0.0026370227059243,0.0026364504289887,0.000942592139534,9.674051436314723e-07,4.5197690714828494e-05,0.0171433872671618,0.0744527849125885,0.3001213335566668,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.1588607594936709,0.0018502581712995,0.99965,0.00185073270858,0.0018502581712995,0.0011136959272306,9.81897937984977e-07,3.168908550913229e-05,0.0171268453239012,0.0743809441658083,0.3001213335566668,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.1650632911392405,0.0013214379979662,0.9996375,0.0013218298073416,0.0013214379979662,0.0012875021638407,9.821126817077808e-07,2.2630952024158e-05,0.0171260036861269,0.0743772889793966,0.3001213335566668,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.1712658227848101,0.000962032231059,0.9996375,0.0009623546948395,0.000962032231059,0.0014554686476024,9.989708434215985e-07,1.6484106284375988e-05,0.0171346715340606,0.0744149329646726,0.3001213335566668,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.1774683544303797,0.0007142758142667,0.999625,0.0007145429545244,0.0007142758142667,0.0016239644063524,9.840946216255195e-07,1.2248367526643829e-05,0.0171479522083745,0.0744726102003775,0.3001213335566668,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.1836708860759493,0.0005406232578779,0.9996,0.0005408461669775,0.0005406232578779,0.0017903084647983,9.894513905289726e-07,9.278271610444854e-06,0.0171621762017113,0.0745343842185455,0.3001213335566668,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.1898734177215189,0.0004167389887737,0.9995875,0.0004169246796275,0.0004167389887737,0.0019347014279702,9.863298664342102e-07,7.157362148791289e-06,0.0171746880939846,0.0745887226762702,0.3001213335566668,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.1960759493670886,0.0003267637188864,0.999575,0.0003269188049065,0.0003267637188864,0.0020607252474391,9.778647287808642e-07,5.614993038489869e-06,0.0171836489608595,0.0746276392266384,0.3001213335566668,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.2022784810126582,0.000260264576785,0.999575,0.0002603970311349,0.000260264576785,0.0022096576225507,9.580817427121135e-07,4.473384404144527e-06,0.0171878342393071,0.0746458156599885,0.3001213335566668,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.2084810126582278,0.0002102857354576,0.99955,0.0002102857354576,0.000210285778288,8.845578847171964e-07,9.89244822793833e-07,3.6140744186578575e-06,0.0171864934670558,0.0746399927600864,0.2995888927839168,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.2146835443037974,0.0001721342629952,0.99955,0.0001722320922621,0.0001721342629952,0.0024675297851928,9.57932678055662e-07,2.957121002464387e-06,0.0171791539407015,0.074608117602132,0.2995888927839168,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.2208860759493671,0.0001425778453382,0.99955,0.0001426657045864,0.0001425778453382,0.002675383046828,9.607062688640755e-07,2.4474396161315618e-06,0.0171656375527661,0.0745494166751757,0.2995888927839168,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.2270886075949367,0.0001193673503894,0.9995375,0.0001194454976328,0.0001193673503894,0.0028423025040353,9.970656499116992e-07,2.04666100735209e-06,0.0171459029682258,0.0744637104634906,0.2995888927839168,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.2332911392405063,0.0001009141489892,0.9995375,0.0001009826784207,0.0001009141489892,0.0029482340561912,9.614416422304428e-07,1.7276477367689189e-06,0.0171199752866533,0.0743511079731357,0.2995888927839168,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.2394936708860759,8.6069858518278e-05,0.9995375,8.613040150736643e-05,8.6069858518278e-05,0.0030538266502588,9.521140281812392e-07,1.4707647638173668e-06,0.0170880351047054,0.0742123935254263,0.2995888927839168,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.2456962025316456,7.400090784110609e-05,0.9995125,7.405614717906384e-05,7.400090784110609e-05,0.0032406616177595,9.675535338517227e-07,1.261735861265279e-06,0.0170502754368157,0.0740484053713964,0.2995888927839168,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.2518987341772152,6.409311574349661e-05,0.9995125,6.414214855643314e-05,6.409311574349661e-05,0.003321189572091,9.50877711264342e-07,1.0900245186392851e-06,0.0170068892110286,0.073859981386897,0.2995888927839168,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.2581012658227848,5.588440934950598e-05,0.9995125,5.593048353455762e-05,5.588440934950598e-05,0.0035790877122892,9.544897975888311e-07,9.47695702150974e-07,0.0169581411556844,0.0736482712725018,0.2995888927839168,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.2643037974683544,4.902634430498393e-05,0.9995125,4.906814700798552e-05,4.902634430498393e-05,0.0037014686754019,9.776554312189434e-07,8.287549905528219e-07,0.0169042787566882,0.0734143498458405,0.2995888927839168,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.2705063291139241,4.32534528787416e-05,0.9995125,4.329226462011626e-05,4.32534528787416e-05,0.0038952190192986,9.588360996709566e-07,7.2862647141315e-07,0.0168455099632348,0.0731591202187913,0.2995888927839168,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.2767088607594937,3.835814842496949e-05,0.9995125,3.839380960632762e-05,3.835814842496949e-05,0.0040357160374071,9.554776404484266e-07,6.437308035967042e-07,0.0167821135802703,0.0728837932258501,0.2995888927839168,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.2829113924050633,3.417937654917771e-05,0.9995,3.421278134829554e-05,3.417937654917771e-05,0.0042424516276682,9.66723383684365e-07,5.712853139343997e-07,0.0167143281011117,0.0725894046303327,0.2995888927839168,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.2891139240506329,3.059018187698125e-05,0.9994875,3.0621011938566066e-05,3.059018187698125e-05,0.0043747968045053,9.92145599641725e-07,5.090935603194884e-07,0.0166423842253313,0.0722769563477511,0.2995888927839168,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.2953164556962025,2.749061552290241e-05,0.9994625,2.751952174414499e-05,2.749061552290241e-05,0.0045641818608146,9.64726578064207e-07,4.554217929290814e-07,0.0165664458312935,0.0719471600927993,0.2995888927839168,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.3015189873417722,2.4798399479264232e-05,0.9994625,2.4825291930585463e-05,2.4798399479264232e-05,0.0047071243695029,9.692866370231146e-07,4.0884605584357133e-07,0.0164867920683928,0.0716012281958932,0.2995888927839168,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.3077215189873418,2.244869039767996e-05,0.99945,2.244869039767996e-05,2.244909023301641e-05,7.735183248058775e-05,9.720944330569858e-07,3.682392177402643e-07,0.0164035946514867,0.0712399064051837,0.2963723717089261,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.3139240506329114,2.0388660998814025e-05,0.9994375,2.04119951628805e-05,2.0388660998814025e-05,0.0049675180509893,9.443451894318444e-07,3.326820386806549e-07,0.0163170126130404,0.0708638853898924,0.2963723717089261,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.320126582278481,1.8573878630719023e-05,0.999425,1.8596286342363987e-05,1.8573878630719023e-05,0.0052362138857375,9.55957926946499e-07,3.01403832091027e-07,0.0162272963059282,0.0704742524187367,0.2963723717089261,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.3263291139240506,1.6968868324022322e-05,0.9994125,1.6990540511963802e-05,1.6968868324022322e-05,0.0055431547451121,9.759520276098057e-07,2.737856757632489e-07,0.0161345866168139,0.0700716193547235,0.2963723717089261,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.3325316455696203,1.55446238705025e-05,0.9994125,1.5565064434722522e-05,1.55446238705025e-05,0.0057070488383743,9.338243423667736e-07,2.493195768382719e-07,0.0160389584794895,0.0696563116311768,0.2963723717089261,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.3387341772151899,1.4274834513645428e-05,0.9994125,1.4294272375944242e-05,1.4274834513645428e-05,0.0059097105636567,9.68194043696538e-07,2.275512986863423e-07,0.0159407311145235,0.0692297156054104,0.2963723717089261,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.3449367088607595,1.3140154137452943e-05,0.9994125,1.315882571122913e-05,1.3140154137452943e-05,0.0061667508538931,9.386732714722346e-07,2.0813833528689078e-07,0.0158398701498973,0.0687916820016444,0.2963723717089261,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.3511392405063291,1.212166248419118e-05,0.9994,1.2139734771240176e-05,1.212166248419118e-05,0.006470110447303,9.86828116441435e-07,1.907549993336707e-07,0.0157367027486905,0.0683436316710804,0.2963723717089261,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.3573417721518987,1.1205888472880023e-05,0.9993875,1.1222866893882849e-05,1.1205888472880023e-05,0.0065751628575441,9.676543057286768e-07,1.7516093676685214e-07,0.0156311511747389,0.0678852270098465,0.2963723717089261,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.3635443037974684,1.0379515202223225e-05,0.9993875,1.0395579116880972e-05,1.0379515202223225e-05,0.006716186965832,9.537329493779917e-07,1.6112575395626074e-07,0.0155234373491498,0.0674174318090662,0.2963723717089261,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.369746835443038,9.631767437194346e-06,0.9993875,9.647677461193962e-06,9.631767437194346e-06,0.0071678798169827,9.446130649123224e-07,1.4846093796811697e-07,0.0154136755207372,0.0669407422450343,0.2963723717089261,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.3759493670886076,8.953401614109879e-06,0.999375,8.968661006850975e-06,8.953401614109879e-06,0.0073954341151605,9.399384145476056e-07,1.3700471776525674e-07,0.0153019738944076,0.0664556282456885,0.2963723717089261,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.3821518987341772,8.336456997074048e-06,0.999375,8.351177166412544e-06,8.336456997074048e-06,0.0076618290068708,9.394328714055348e-07,1.2661773554560234e-07,0.0151884350378155,0.0659625352566931,0.2963723717089261,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.3883544303797468,7.774052025830608e-06,0.999375,7.788333934092427e-06,7.774052025830608e-06,0.0079712143194683,9.428867511155484e-07,1.1717950098169269e-07,0.0150731562629557,0.0654618858986713,0.2963723717089261,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.3945569620253165,7.260218748137669e-06,0.9993625,7.274149403430197e-06,7.260218748137669e-06,0.0083251071011289,9.498769439290208e-07,1.0858549715292325e-07,0.0149562294084839,0.0649540790218372,0.2963723717089261,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.4007594936708861,6.789972825241383e-06,0.99935,6.802883456099008e-06,6.789972825241383e-06,0.0082499473391095,9.281098652461072e-07,1.0074743406353973e-07,0.0148376785381255,0.0644392191336222,0.2963723717089261,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.4069620253164557,6.35807783976866e-06,0.99935,6.35807783976866e-06,6.35812697168347e-06,3.355988646092101e-05,9.80878753970016e-07,9.357696497864608e-08,0.0147178073840711,0.0639186253261701,0.298579101842037,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.4131645569620253,5.961364056048077e-06,0.99935,5.9740346413828425e-06,5.961364056048077e-06,0.0092209192169505,9.93299675596318e-07,8.701458729146066e-08,0.0145964223076059,0.063391456637228,0.298579101842037,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.4193670886075949,5.596461294175084e-06,0.99935,5.6086846939311e-06,5.596461294175084e-06,0.0094752128629238,9.36642430601764e-07,8.100060936518778e-08,0.0144735405298871,0.0628577878573305,0.298579101842037,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.4255696202531646,5.2593477638890775e-06,0.99935,5.2715530778230335e-06,5.2593477638890775e-06,0.0100669504813168,9.601310274279934e-07,7.54695326449823e-08,0.0143495992341787,0.0623195176492694,0.298579101842037,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.4317721518987342,4.947810314907421e-06,0.9993375,4.959557376833992e-06,4.947810314907421e-06,0.0102987730399704,9.86263479517413e-07,7.038000844915215e-08,0.0142244758731154,0.0617761137965996,0.298579101842037,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.4379746835443038,4.659895275007873e-06,0.9993375,4.671242080221717e-06,4.659895275007873e-06,0.0105621793634185,9.375785907693792e-07,6.569523622352554e-08,0.0140980070036905,0.061226866475362,0.298579101842037,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.4441772151898734,4.392545933226307e-06,0.9993375,4.403545205556877e-06,4.392545933226307e-06,0.0108614740175241,9.68292130107927e-07,6.136695238388988e-08,0.0139707024847924,0.0606739899745742,0.298579101842037,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.450379746835443,4.144750226207245e-06,0.999325,4.155446599454174e-06,4.144750226207245e-06,0.0111934175698493,9.25009447280342e-07,5.7372287896680865e-08,0.0138421580952975,0.0601157287842013,0.298579101842037,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.4565822784810127,3.913945418126769e-06,0.9993,3.924809690183413e-06,3.913945418126769e-06,0.0120383820135856,9.600836029860155e-07,5.36715918243207e-08,0.0137129126982072,0.0595544231565244,0.298579101842037,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.4627848101265823,3.699455741040272e-06,0.9992875,3.709673610987855e-06,3.699455741040272e-06,0.0119786472538478,9.214035995158688e-07,5.0247937408223966e-08,0.0135825215722392,0.058988141691554,0.298579101842037,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.4689873417721519,3.499097840529255e-06,0.999275,3.509530601807154e-06,3.499097840529255e-06,0.0129294741127168,9.607834632651205e-07,4.706831431523783e-08,0.0134515570756714,0.0584193701097073,0.298579101842037,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.4751898734177215,3.3124549942036022e-06,0.999275,3.322323625468344e-06,3.3124549942036022e-06,0.0129194823477476,9.261005756121266e-07,4.4120347019430667e-08,0.0133195310114812,0.0578459881982552,0.298579101842037,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.4813924050632911,3.1376375498771907e-06,0.99925,3.14776571946258e-06,3.1376375498771907e-06,0.0139962760742378,9.698676973254189e-07,4.137619351028873e-08,0.0131870532693963,0.0572706446746306,0.298579101842037,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.4875949367088608,2.9744308572816963e-06,0.9992375,2.984062357253978e-06,2.9744308572816963e-06,0.0140401634538065,9.387308894936994e-07,3.882699975370293e-08,0.0130535896165313,0.0566910193948916,0.298579101842037,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.4937974683544304,2.821173389040869e-06,0.999225,2.830718960416401e-06,2.821173389040869e-06,0.014669751864929,9.87229095241078e-07,3.6448972337725306e-08,0.0129197916297222,0.0561099421212818,0.298579101842037,0.101325,0.03835,exp3
0.1,0.04,1.0,0.001,0.0,0.0,0,unit_total_var,0.5,2.677746017271642e-06,0.9992125,2.687294527373209e-06,2.677746017271642e-06,0.0154588566162416,9.390161660747036e-07,3.4235949272044354e-08,0.012785360915942,0.0555261169493513,0.298579101842037,0.101325,0.03835,exp3
0.1,0.01,0.0,1.0,0.0,0.0,0,unit_total_var,0.01,0.960636536493802,0.9999875,0.960636536493802,0.9606365365009258,3.220576583196077e-11,9.699202223600878e-07,0.0646413135216672,0.0672900842993121,0.2922371229799591,0.8721851783272908,0.1018875,0.009675,exp3
0.1,0.01,0.0,1.0,0.0,0.0,0,unit_total_var,0.0162025316455696,0.954896338554861,0.9999875,0.9548963386701028,0.954896338554861,5.241294898095107e-10,9.5025779955904e-07,0.0638127497218894,0.0668268870089748,0.2902254827076985,0.8721851783272908,0.1018875,0.009675,exp3
0.1,0.01,0.0,1.0,0.0,0.0,0,unit_total_var,0.0224050632911392,0.9490634876161248,0.9999875,0.9490634878133584,0.9490634876161248,9.025470648627019e-10,7.982822580743231e-07,0.0629836101934149,0.0663639588028176,0.2882150110531844,0.8721851783272908,0.1018875,0.009675,exp3
0.1,0.01,0.0,1.0,0.0,0.0,0,unit_total_var,0.0286075949367088,0.9431109825956256,0.9999875,0.9431109829435138,0.9431109825956256,1.6019955362267524e-09,7.596312343594036e-07,0.0621478799835329,0.0658966771996333,0.2861856328356059,0.8721851783272908,0.1018875,0.009675,exp3
0.1,0.01,0.0,1.0,0.0,0.0,0,unit_total_var,0.0348101265822784,0.9370110723306684,0.9999875,0.9370110728689196,0.9370110723306684,2.494736583980028e-09,7.809697848415453e-07,0.0613010980783455,0.0654219569955226,0.2841239491846734,0.8721851783272908,0.1018875,0.009675,exp3
0.1,0.01,0.0,1.0,0.0,0.0,0,unit_total_var,0.0410126582278481,0.9307363844716464,0.9999875,0.9307363853130716,0.9307363844716464,3.926205749404943e-09,8.461542080340223e-07,0.0604395860355704,0.0649373840369208,0.28201947556467,0.8721851783272908,0.1018875,0.009675,exp3
0.1,0.01,0.0,1.0,0.0,0.0,0,unit_total_var,0.0472151898734177,0.9242604505135452,0.9999875,0.924260451837723,0.9242604505135452,6.222089232732486e-09,9.520303621002312e-07,0.0595602216835729,0.0644409502218553,0.2798634908995391,0.8721851783272908,0.1018875,0.009675,exp3
0.1,0.01,0.0,1.0,0.0,0.0,0,unit_total_var,0.0534177215189873,0.9175580990392144,0.9999875,0.91755810063922,0.9175580990392144,7.57307461185519e-09,8.40005142777045e-07,0.0586603750233129,0.0639309653358592,0.2776486546811175,0.8721851783272908,0.1018875,0.009675,exp3
0.1,0.01,0.0,1.0,0.0,0.0,0,unit_total_var,0.0596202531645569,0.9106058264616776,0.9999875,0.9106058290023326,0.9106058264616776,1.211712430393419e-08,9.956771407360063e-07,0.0577379069443624,0.0634060372408481,0.2753689209305242,0.8721851783272908,0.1018875,0.009675,exp3
0.1,0.01,0.0,1.0,0.0,0.0,0,unit_total_var,0.0658227848101265,0.9033821754612648,0.9999875,0.9033821785630612,0.9033821754612648,1.4911662959971043e-08,9.191565482069564e-07,0.0567911947654754,0.0628650822521243,0.2730195832649166,0.8721851783272908,0.1018875,0.009675,exp3
