rho_pt,rho_ft,omega,c_pt,lambda_pt,gamma_reinit,seed,ft_teacher_norm,alpha,mse_best,active_best,mse_fwd,mse_bwd,diff_db,fp_residual,mse_se,mse_rel_se,mse_se_db,reliability_score_db,rho_pt_emp,rho_ft_emp
0.1,0.1,0.0,0.001,0.0,0.0,0,unit_total_var,0.369746835443038,0.22668617123253315,0.9999125,0.22668918050977896,0.22668617123253315,5.7652560836451976e-05,9.745358670043558e-07,0.0024032662853740385,0.010601733102231385,0.046042741849101336,0.2998421501159297,0.0988625,0.101325
0.1,0.1,0.0,0.001,0.0,0.0,0,unit_total_var,0.3759493670886076,0.21025724106759303,0.9999125,0.21026044385895207,0.21025724106759303,6.615439320700743e-05,9.75783905121652e-07,0.002221231638594857,0.01056435263449871,0.0458804005404287,0.2998421501159297,0.0988625,0.101325
0.1,0.1,0.0,0.001,0.0,0.0,0,unit_total_var,0.3821518987341772,0.19455188454027275,0.9999125,0.1945553016233472,0.19455188454027275,7.627822750322366e-05,9.8006366433534e-07,0.0020489169459531804,0.010531467997828873,0.04573758437797767,0.2998421501159297,0.0988625,0.101325
0.1,0.1,0.0,0.001,0.0,0.0,0,unit_total_var,0.3883544303797468,0.17957562559873114,0.9999125,0.17957928136799134,0.17957562559873114,8.841201309550684e-05,9.875575407991557e-07,0.0018862394517902047,0.010503872368542272,0.045617738082739466,0.2998421501159297,0.0988625,0.101325
0.1,0.1,0.0,0.001,0.0,0.0,0,unit_total_var,0.3945569620253165,0.165330426865026,0.9999125,0.16533434518207651,0.165330426865026,0.00010292620305030198,9.972704821947789e-07,0.0017330337704924061,0.010482243367745224,0.045523804525787095,0.2998421501159297,0.0988625,0.101325
0.1,0.1,0.0,0.001,0.0,0.0,0,unit_total_var,0.4007594936708861,0.15181755200157498,0.9999125,0.1518215773234522,0.15181755200157498,0.00011514820788427472,9.649101395670099e-07,0.001589061128370746,0.01046691312974313,0.04545722614808137,0.2998421501159297,0.0988625,0.101325
0.1,0.1,0.0,0.001,0.0,0.0,0,unit_total_var,0.4069620253164557,0.1390377157204851,0.9999,0.1390377157204851,0.13903774672319594,9.683922588266114e-07,9.895712100305154e-07,0.0014540076786726107,0.010457649358938548,0.04541699410266089,0.3002674252250636,0.0988625,0.101325
0.1,0.1,0.0,0.001,0.0,0.0,0,unit_total_var,0.4131645569620253,0.12698999207813294,0.9999125,0.12699458768738828,0.12698999207813294,0.00015716290671008434,9.819285582413073e-07,0.0013275232848881141,0.010453763034108473,0.045400116008375034,0.3002674252250636,0.0988625,0.101325
0.1,0.1,0.0,0.001,0.0,0.0,0,unit_total_var,0.4193670886075949,0.11566848425339855,0.9999125,0.11567337166506154,0.11566848425339855,0.00018350124389954203,9.86668903024679e-07,0.0012092109202315685,0.010454108809643536,0.0454016176924436,0.3002674252250636,0.0988625,0.101325
0.1,0.1,0.0,0.001,0.0,0.0,0,unit_total_var,0.4255696202531646,0.10506094785410272,0.9999125,0.10506613776552992,0.10506094785410272,0.00021453206645993816,9.905639882512585e-07,0.0010985903131608653,0.010456695238334122,0.04541285040952517,0.3002674252250636,0.0988625,0.101325
