timestamp,seed,active_dim_1,active_dim_2,model_scaling,scaling,n_train1,n_train2,lr,threshold,epochs,overlap,linear_readout,one_task,load_model,init_method,lmda,c,final_train_loss,final_val_loss,final_epoch,save_path
2025-10-09 11:37:49,0,40,40,0.001,0.001,1024,64,0.1,1e-10,100000,0,False,True,True,simple,0.0,1e-05,9.977769305224982e-11,1.1006296873092651,11681,data/diagonal/sparse_overlap/seed=0--active_dim_2=40--one_task=True--n_train2=64--overlap_bool=no--lmda=0--c=1e-05--init_method=simple--load_model=True--linear_readout=False/
2025-10-09 11:38:02,0,40,40,0.001,0.001,1024,64,0.1,1e-10,100000,0,False,True,False,simple,0.0,1e-05,9.974417125580004e-11,1.0471118688583374,3158,data/diagonal/sparse_overlap/seed=0--active_dim_2=40--one_task=True--n_train2=64--overlap_bool=no--lmda=0--c=1e-05--init_method=simple--load_model=False--linear_readout=False/
2025-10-09 11:38:19,0,40,40,0.001,0.001,1024,64,0.1,1e-10,100000,0,False,True,True,simple,0.0,1e-05,9.977769305224982e-11,1.1006296873092651,11681,data/diagonal/sparse_overlap/seed=0--active_dim_2=40--one_task=True--n_train2=64--overlap_bool=no--lmda=0--c=1e-05--init_method=simple--load_model=True--linear_readout=False/
2025-10-09 11:38:33,0,40,40,0.001,0.001,1024,64,0.1,1e-10,100000,0,False,True,False,simple,0.0,1e-05,9.98288188225338e-11,1.051449179649353,3534,data/diagonal/sparse_overlap/seed=0--active_dim_2=40--one_task=True--n_train2=64--overlap_bool=no--lmda=0--c=1e-05--init_method=simple--load_model=False--linear_readout=False/
2025-10-09 11:39:35,0,40,40,0.001,0.001,1024,128,0.1,1e-10,100000,40,False,True,True,simple,0.0,1e-05,6.765473159475732e-08,2.8334787202766165e-05,99999,data/diagonal/sparse_overlap/seed=0--active_dim_2=40--one_task=True--n_train2=128--overlap_bool=yes--lmda=0--c=1e-05--init_method=simple--load_model=True--linear_readout=False/
2025-10-09 11:39:55,0,40,40,0.001,0.001,1024,128,0.1,1e-10,100000,40,False,True,False,simple,0.0,1e-05,9.999249345193917e-11,0.72963547706604,8761,data/diagonal/sparse_overlap/seed=0--active_dim_2=40--one_task=True--n_train2=128--overlap_bool=yes--lmda=0--c=1e-05--init_method=simple--load_model=False--linear_readout=False/
2025-10-09 11:40:59,0,40,40,0.001,0.001,1024,128,0.1,1e-10,100000,40,False,True,True,simple,0.0,1e-05,6.765473159475732e-08,2.8334787202766165e-05,99999,data/diagonal/sparse_overlap/seed=0--active_dim_2=40--one_task=True--n_train2=128--overlap_bool=yes--lmda=0--c=1e-05--init_method=simple--load_model=True--linear_readout=False/
2025-10-09 11:41:16,0,40,40,0.001,0.001,1024,128,0.1,1e-10,100000,40,False,True,False,simple,0.0,1e-05,9.986374227555217e-11,0.7323639392852783,9924,data/diagonal/sparse_overlap/seed=0--active_dim_2=40--one_task=True--n_train2=128--overlap_bool=yes--lmda=0--c=1e-05--init_method=simple--load_model=False--linear_readout=False/
2025-10-09 11:41:40,0,40,40,0.001,0.001,1024,128,0.1,1e-10,100000,0,False,True,True,simple,0.0,1e-05,9.997226657620928e-11,0.964301347732544,23486,data/diagonal/sparse_overlap/seed=0--active_dim_2=40--one_task=True--n_train2=128--overlap_bool=no--lmda=0--c=1e-05--init_method=simple--load_model=True--linear_readout=False/
2025-10-09 11:41:56,0,40,40,0.001,0.001,1024,128,0.1,1e-10,100000,0,False,True,False,simple,0.0,1e-05,9.99810026436343e-11,0.8454744219779968,7745,data/diagonal/sparse_overlap/seed=0--active_dim_2=40--one_task=True--n_train2=128--overlap_bool=no--lmda=0--c=1e-05--init_method=simple--load_model=False--linear_readout=False/
2025-10-09 11:42:20,0,40,40,0.001,0.001,1024,128,0.1,1e-10,100000,0,False,True,True,simple,0.0,1e-05,9.997226657620928e-11,0.964301347732544,23486,data/diagonal/sparse_overlap/seed=0--active_dim_2=40--one_task=True--n_train2=128--overlap_bool=no--lmda=0--c=1e-05--init_method=simple--load_model=True--linear_readout=False/
